Sale_Id,Category,Price,Quantity,Sales,Discount_%,Net_Sales,Date,Country,City,Store_Type,Gender,Rating
SL-03843,Arabic tea,3.65,85,310.25,5,294.74,2024-05-08,UAE,Umm Al Quwain,Cafe,Male,2.9
SL-03844,Laban,4.81,12,57.72,10,51.95,2023-01-25,UAE,Fujairah,Supermarket,Other,4.8
SL-03845,Laban,3.8,16,60.8,30,42.56,2024-10-29,UAE,Ajman,Cafe,Male,4.7
SL-03846,Camel milk,12.38,72,891.36,25,668.52,2025-03-09,UAE,Dubai,Online,Female,4.3
SL-03847,Laban,3.5,92,322.0,0,322.0,2022-02-08,UAE,Ajman,Hypermarket,Male,2.6
SL-03848,Masala chai,6.75,51,344.25,10,309.83,2025-01-08,UAE,Ajman,Hypermarket,Female,3.1
SL-03849,Camel milk,9.22,38,350.36,25,262.77,2022-08-03,UAE,Fujairah,Convenience Store,Male,1.0
SL-03850,Laban,5.87,33,193.71,25,145.28,2024-06-06,UAE,Abu Dhabi,Online,Female,4.9
SL-03851,Juice,9.72,75,729.0,5,692.55,2020-08-12,UAE,Sharjah,Convenience Store,Male,4.3
SL-03852,Masala chai,3.12,23,71.76,15,61.0,2021-03-31,UAE,Dubai,Supermarket,Male,1.3
SL-03853,Arabic coffee,12.71,8,101.68,0,101.68,2025-02-25,UAE,Umm Al Quwain,Convenience Store,Male,2.7
SL-03854,Soft drinks,4.25,33,140.25,30,98.17,2020-12-25,UAE,Fujairah,Cafe,Female,1.3
SL-03855,Arabic tea,3.15,7,22.05,25,16.54,2022-03-02,UAE,Fujairah,Cafe,Female,3.6
SL-03856,Laban,6.41,86,551.26,15,468.57,2024-07-16,UAE,Umm Al Quwain,Cafe,Female,4.1
SL-03857,Juice,4.77,87,414.99,5,394.24,2021-05-26,UAE,Dubai,Supermarket,Male,2.0
SL-03858,Juice,8.06,60,483.6,25,362.7,2023-07-22,UAE,Abu Dhabi,Online,Female,4.8
SL-03859,Arabic coffee,9.19,78,716.82,5,680.98,2021-07-11,UAE,Abu Dhabi,Supermarket,Female,3.1
SL-03860,Soft drinks,2.08,28,58.24,30,40.77,2023-03-23,UAE,Dubai,Cafe,Female,2.6
SL-03861,Camel milk,13.77,9,123.93,25,92.95,2024-08-20,UAE,Fujairah,Hypermarket,Female,1.6
SL-03862,Masala chai,6.82,89,606.98,25,455.23,2023-07-21,UAE,Ajman,Cafe,Male,3.0
SL-03863,Arabic coffee,11.09,9,99.81,15,84.84,2022-09-25,UAE,Umm Al Quwain,Online,Male,1.1
SL-03864,Soft drinks,2.9,74,214.6,25,160.95,2023-11-07,UAE,Dubai,Cafe,Female,3.6
SL-03865,Soft drinks,5.15,69,355.35,5,337.58,2021-12-17,UAE,Fujairah,Online,Female,4.6
SL-03866,Juice,9.33,31,289.23,15,245.85,2023-08-07,UAE,Ras Al Khaimah,Convenience Store,Female,3.5
SL-03867,Arabic tea,6.3,24,151.2,10,136.08,2023-05-19,UAE,Abu Dhabi,Cafe,Male,2.0
SL-03868,Arabic coffee,10.2,98,999.6,5,949.62,2024-11-16,UAE,Umm Al Quwain,Online,Female,3.9
SL-03869,Laban,3.45,15,51.75,0,51.75,2020-04-09,UAE,Sharjah,Hypermarket,Male,2.7
SL-03870,Laban,5.83,4,23.32,10,20.99,2023-07-23,UAE,Ras Al Khaimah,Online,Male,4.4
SL-03871,Arabic coffee,8.48,87,737.76,25,553.32,2021-11-14,UAE,Umm Al Quwain,Supermarket,Female,4.6
SL-03872,Arabic tea,4.41,62,273.42,20,218.74,2021-09-14,UAE,Dubai,Hypermarket,Female,3.3
SL-03873,Camel milk,16.56,35,579.6,15,492.66,2024-06-13,UAE,Abu Dhabi,Online,Male,2.6
SL-03874,Juice,8.35,28,233.8,5,222.11,2020-01-28,UAE,Abu Dhabi,Convenience Store,Female,1.3
SL-03875,Soft drinks,4.49,45,202.05,25,151.54,2022-07-20,UAE,Ras Al Khaimah,Cafe,Female,3.0
SL-03876,Arabic coffee,9.55,74,706.7,5,671.36,2023-07-17,UAE,Ras Al Khaimah,Convenience Store,Female,4.4
SL-03877,Arabic tea,3.73,73,272.29,25,204.22,2020-12-15,UAE,Umm Al Quwain,Hypermarket,Male,2.8
SL-03878,Camel milk,8.77,87,762.99,5,724.84,2024-10-09,UAE,Ajman,Online,Male,3.8
SL-03879,Soft drinks,5.85,51,298.35,25,223.76,2023-04-09,UAE,Ajman,Online,Male,1.6
SL-03880,Arabic coffee,13.5,27,364.5,5,346.27,2022-10-17,UAE,Dubai,Supermarket,Female,2.4
SL-03881,Camel milk,16.92,66,1116.72,25,837.54,2021-07-24,UAE,Abu Dhabi,Cafe,Female,3.5
SL-03882,Laban,4.87,22,107.14,30,75.0,2025-11-06,UAE,Dubai,Supermarket,Female,3.7
SL-03883,Laban,3.81,22,83.82,25,62.87,2023-04-05,UAE,Ajman,Hypermarket,Female,4.9
SL-03884,Laban,4.4,24,105.6,0,105.6,2020-04-02,UAE,Ajman,Hypermarket,Male,3.5
SL-03885,Laban,4.18,70,292.6,15,248.71,2025-06-30,UAE,Sharjah,Supermarket,Male,3.9
SL-03886,Laban,5.79,98,567.42,5,539.05,2023-09-02,UAE,Fujairah,Online,Male,1.6
SL-03887,Masala chai,4.66,88,410.08,25,307.56,2020-05-12,UAE,Dubai,Supermarket,Female,4.5
SL-03888,Laban,3.46,39,134.94,25,101.21,2021-12-09,UAE,Ras Al Khaimah,Convenience Store,Female,1.5
SL-03889,Soft drinks,4.76,2,9.52,5,9.04,2022-09-12,UAE,Ajman,Supermarket,Other,1.5
SL-03890,Masala chai,3.19,96,306.24,25,229.68,2023-01-17,UAE,Ras Al Khaimah,Hypermarket,Male,4.6
SL-03891,Arabic coffee,6.42,82,526.44,10,473.8,2021-04-14,UAE,Abu Dhabi,Online,Male,1.8
SL-03892,Juice,8.61,19,163.59,30,114.51,2024-08-29,UAE,Ras Al Khaimah,Supermarket,Female,1.4
SL-03893,Arabic coffee,8.96,16,143.36,15,121.86,2025-04-14,UAE,Umm Al Quwain,Online,Female,4.3
SL-03894,Arabic coffee,11.76,2,23.52,5,22.34,2022-11-01,UAE,Abu Dhabi,Supermarket,Male,2.1
SL-03895,Camel milk,19.31,50,965.5,0,965.5,2020-05-05,UAE,Ajman,Online,Male,2.9
SL-03896,Arabic coffee,10.47,38,397.86,30,278.5,2021-01-24,UAE,Fujairah,Convenience Store,Female,1.4
SL-03897,Juice,6.44,19,122.36,20,97.89,2023-04-26,UAE,Ajman,Hypermarket,Female,3.3
SL-03898,Camel milk,9.43,1,9.43,10,8.49,2024-07-28,UAE,Umm Al Quwain,Supermarket,Female,4.9
SL-03899,Laban,5.29,91,481.39,15,409.18,2023-09-19,UAE,Dubai,Hypermarket,Male,4.3
SL-03900,Masala chai,3.8,32,121.6,25,91.2,2020-07-15,UAE,Abu Dhabi,Hypermarket,Female,4.9
SL-03901,Masala chai,5.52,71,391.92,5,372.32,2023-01-15,UAE,Ajman,Online,Female,1.9
SL-03902,Arabic coffee,5.57,90,501.3,30,350.91,2023-10-24,UAE,Fujairah,Convenience Store,Female,2.6
SL-03903,Arabic coffee,13.7,26,356.2,20,284.96,2023-09-12,UAE,Sharjah,Supermarket,Female,1.3
SL-03904,Arabic tea,2.8,42,117.6,10,105.84,2021-12-26,UAE,Ras Al Khaimah,Online,Female,2.9
SL-03905,Juice,4.24,11,46.64,15,39.64,2020-03-22,UAE,Sharjah,Cafe,Female,4.9
SL-03906,Masala chai,7.54,46,346.84,30,242.79,2025-04-12,UAE,Ras Al Khaimah,Cafe,Male,4.0
SL-03907,Camel milk,18.04,56,1010.24,0,1010.24,2022-06-20,UAE,Umm Al Quwain,Convenience Store,Female,1.5
SL-03908,Masala chai,7.79,43,334.97,25,251.23,2022-01-11,UAE,Umm Al Quwain,Convenience Store,Female,2.5
SL-03909,Camel milk,11.91,46,547.86,20,438.29,2020-12-27,UAE,Ajman,Online,Male,3.0
SL-03910,Camel milk,16.17,58,937.86,20,750.29,2023-09-19,UAE,Umm Al Quwain,Cafe,Male,3.8
SL-03911,Juice,6.47,19,122.93,15,104.49,2021-03-02,UAE,Umm Al Quwain,Convenience Store,Male,4.5
SL-03912,Camel milk,19.97,1,19.97,20,15.98,2020-06-08,UAE,Ras Al Khaimah,Convenience Store,Female,3.3
SL-03913,Arabic tea,5.78,45,260.1,25,195.07,2024-04-01,UAE,Abu Dhabi,Hypermarket,Male,1.8
SL-03914,Arabic coffee,10.22,100,1022.0,15,868.7,2025-02-21,UAE,Dubai,Supermarket,Female,1.8
SL-03915,Juice,8.08,10,80.8,5,76.76,2022-07-19,UAE,Fujairah,Cafe,Female,4.6
SL-03916,Camel milk,16.24,64,1039.36,10,935.42,2025-05-16,UAE,Ajman,Supermarket,Female,4.0
SL-03917,Laban,6.54,77,503.58,5,478.4,2024-06-01,UAE,Ajman,Supermarket,Female,4.7
SL-03918,Camel milk,18.95,29,549.55,5,522.07,2023-12-15,UAE,Ras Al Khaimah,Online,Female,4.5
SL-03919,Arabic tea,2.73,47,128.31,25,96.23,2025-09-30,UAE,Fujairah,Cafe,Female,3.0
SL-03920,Arabic coffee,6.05,99,598.95,30,419.26,2022-09-21,UAE,Sharjah,Hypermarket,Female,2.9
SL-03921,Camel milk,16.54,73,1207.42,0,1207.42,2023-03-11,UAE,Fujairah,Supermarket,Male,3.0
SL-03922,Laban,5.33,79,421.07,30,294.75,2022-10-31,UAE,Umm Al Quwain,Convenience Store,Female,2.3
SL-03923,Arabic tea,6.0,36,216.0,0,216.0,2021-11-28,UAE,Umm Al Quwain,Supermarket,Male,3.3
SL-03924,Arabic coffee,9.26,50,463.0,25,347.25,2025-01-25,UAE,Umm Al Quwain,Convenience Store,Male,1.9
SL-03925,Arabic tea,3.77,73,275.21,0,275.21,2022-11-27,UAE,Fujairah,Online,Male,4.2
SL-03926,Soft drinks,3.36,84,282.24,20,225.79,2020-08-09,UAE,Abu Dhabi,Cafe,Female,4.8
SL-03927,Juice,8.87,91,807.17,30,565.02,2025-01-19,UAE,Ras Al Khaimah,Online,Male,4.4
SL-03928,Laban,6.03,87,524.61,15,445.92,2020-10-22,UAE,Sharjah,Online,Female,4.2
SL-03929,Juice,6.86,40,274.4,30,192.08,2022-05-12,UAE,Abu Dhabi,Convenience Store,Female,3.0
SL-03930,Camel milk,19.95,84,1675.8,25,1256.85,2022-03-02,UAE,Dubai,Online,Male,2.6
SL-03931,Masala chai,6.29,83,522.07,25,391.55,2021-10-03,UAE,Dubai,Online,Female,1.9
SL-03932,Soft drinks,2.76,92,253.92,25,190.44,2022-02-13,UAE,Ras Al Khaimah,Convenience Store,Male,1.9
SL-03933,Juice,7.49,78,584.22,10,525.8,2022-02-06,UAE,Abu Dhabi,Cafe,Male,4.1
SL-03934,Soft drinks,2.35,18,42.3,30,29.61,2022-09-01,UAE,Fujairah,Online,Male,1.6
SL-03935,Masala chai,6.47,91,588.77,10,529.89,2022-12-11,UAE,Umm Al Quwain,Supermarket,Male,2.8
SL-03936,Laban,5.76,25,144.0,5,136.8,2023-04-11,UAE,Abu Dhabi,Hypermarket,Male,2.9
SL-03937,Juice,8.75,43,376.25,0,376.25,2023-11-12,UAE,Ras Al Khaimah,Hypermarket,Female,2.3
SL-03938,Arabic coffee,9.51,6,57.06,5,54.21,2020-10-28,UAE,Dubai,Supermarket,Male,2.9
SL-03939,Soft drinks,3.67,40,146.8,10,132.12,2024-05-23,UAE,Umm Al Quwain,Convenience Store,Female,4.2
SL-03940,Camel milk,17.19,14,240.66,20,192.53,2021-08-27,UAE,Ras Al Khaimah,Hypermarket,Female,3.4
SL-03941,Juice,8.06,97,781.82,30,547.27,2024-07-17,UAE,Dubai,Online,Male,2.8
SL-03942,Camel milk,18.87,22,415.14,30,290.6,2020-04-18,UAE,Abu Dhabi,Cafe,Female,3.6
SL-03943,Masala chai,4.93,37,182.41,15,155.05,2022-11-17,UAE,Ras Al Khaimah,Convenience Store,Male,1.0
SL-03944,Masala chai,4.85,44,213.4,20,170.72,2023-09-25,UAE,Sharjah,Supermarket,Male,2.6
SL-03945,Juice,4.04,64,258.56,15,219.78,2022-06-05,UAE,Umm Al Quwain,Cafe,Female,3.7
SL-03946,Soft drinks,4.58,63,288.54,15,245.26,2022-12-12,UAE,Umm Al Quwain,Hypermarket,Female,3.4
SL-03947,Arabic coffee,13.23,5,66.15,0,66.15,2024-06-27,UAE,Ras Al Khaimah,Hypermarket,Female,4.3
SL-03948,Laban,4.51,85,383.35,30,268.35,2020-03-12,UAE,Umm Al Quwain,Hypermarket,Female,2.7
SL-03949,Soft drinks,5.79,24,138.96,5,132.01,2020-04-05,UAE,Dubai,Cafe,Male,4.8
SL-03950,Juice,4.63,99,458.37,20,366.7,2020-04-07,UAE,Dubai,Online,Female,4.7
SL-03951,Arabic coffee,5.67,44,249.48,25,187.11,2022-05-05,UAE,Dubai,Hypermarket,Male,1.8
SL-03952,Masala chai,4.55,5,22.75,15,19.34,2021-04-14,UAE,Ajman,Cafe,Male,1.7
SL-03953,Juice,5.09,10,50.9,20,40.72,2022-08-05,UAE,Fujairah,Hypermarket,Female,4.0
SL-03954,Laban,5.94,10,59.4,25,44.55,2021-08-23,UAE,Ras Al Khaimah,Hypermarket,Female,2.5
SL-03955,Camel milk,8.03,44,353.32,5,335.65,2024-09-07,UAE,Dubai,Online,Male,1.7
SL-03956,Camel milk,18.39,72,1324.08,5,1257.88,2023-02-19,UAE,Abu Dhabi,Cafe,Male,2.9
SL-03957,Soft drinks,3.82,7,26.74,10,24.07,2024-12-27,UAE,Sharjah,Cafe,Female,3.0
SL-03958,Arabic tea,2.83,71,200.93,5,190.88,2025-10-24,UAE,Dubai,Online,Male,1.6
SL-03959,Arabic tea,5.47,96,525.12,0,525.12,2020-08-05,UAE,Dubai,Hypermarket,Male,3.3
SL-03960,Masala chai,4.29,91,390.39,15,331.83,2023-01-13,UAE,Sharjah,Cafe,Female,1.5
SL-03961,Juice,6.45,73,470.85,15,400.22,2022-12-22,UAE,Umm Al Quwain,Supermarket,Female,4.5
SL-03962,Juice,4.93,81,399.33,10,359.4,2025-01-29,UAE,Umm Al Quwain,Convenience Store,Male,2.8
SL-03963,Laban,4.86,33,160.38,15,136.32,2024-12-13,UAE,Ajman,Cafe,Female,2.0
SL-03964,Camel milk,17.73,90,1595.7,20,1276.56,2020-08-04,UAE,Sharjah,Online,Male,2.9
SL-03965,Juice,4.52,79,357.08,20,285.66,2023-06-08,UAE,Ras Al Khaimah,Cafe,Male,4.7
SL-03966,Soft drinks,3.6,8,28.8,30,20.16,2024-06-30,UAE,Ras Al Khaimah,Hypermarket,Female,5.0
SL-03967,Arabic coffee,12.2,91,1110.2,25,832.65,2020-01-06,UAE,Umm Al Quwain,Online,Male,2.8
SL-03968,Masala chai,3.98,64,254.72,0,254.72,2024-05-04,UAE,Fujairah,Cafe,Female,1.1
SL-03969,Arabic coffee,12.17,70,851.9,20,681.52,2024-07-02,UAE,Dubai,Hypermarket,Male,4.4
SL-03970,Juice,5.83,61,355.63,30,248.94,2025-11-15,UAE,Ras Al Khaimah,Convenience Store,Female,1.6
SL-03971,Soft drinks,5.59,23,128.57,30,90.0,2022-09-02,UAE,Umm Al Quwain,Convenience Store,Male,3.7
SL-03972,Masala chai,6.36,35,222.6,0,222.6,2020-12-16,UAE,Umm Al Quwain,Online,Female,1.3
SL-03973,Laban,5.23,34,177.82,20,142.26,2021-04-30,UAE,Dubai,Cafe,Male,4.7
SL-03974,Juice,4.01,66,264.66,30,185.26,2024-02-12,UAE,Fujairah,Online,Male,4.6
SL-03975,Soft drinks,2.16,60,129.6,25,97.2,2023-03-13,UAE,Dubai,Supermarket,Male,2.1
SL-03976,Soft drinks,2.9,71,205.9,20,164.72,2021-09-13,UAE,Sharjah,Online,Female,2.8
SL-03977,Arabic coffee,14.12,53,748.36,0,748.36,2020-05-23,UAE,Fujairah,Supermarket,Male,1.3
SL-03978,Arabic tea,4.85,1,4.85,0,4.85,2024-01-23,UAE,Fujairah,Online,Male,1.4
SL-03979,Camel milk,16.72,2,33.44,10,30.1,2025-04-23,UAE,Dubai,Hypermarket,Male,2.2
SL-03980,Soft drinks,4.74,81,383.94,5,364.74,2021-12-06,UAE,Fujairah,Cafe,Male,1.3
SL-03981,Laban,6.6,61,402.6,10,362.34,2023-09-29,UAE,Ras Al Khaimah,Cafe,Male,3.6
SL-03982,Arabic coffee,7.3,77,562.1,15,477.79,2023-06-20,UAE,Sharjah,Cafe,Female,5.0
SL-03983,Masala chai,7.16,22,157.52,10,141.77,2022-11-22,UAE,Abu Dhabi,Online,Female,3.7
SL-03984,Arabic coffee,11.48,8,91.84,10,82.66,2022-05-15,UAE,Dubai,Online,Male,2.4
SL-03985,Juice,5.75,88,506.0,30,354.2,2022-09-03,UAE,Sharjah,Supermarket,Female,5.0
SL-03986,Juice,9.62,79,759.98,30,531.99,2024-06-07,UAE,Abu Dhabi,Online,Female,4.2
SL-03987,Arabic coffee,10.73,88,944.24,20,755.39,2024-03-23,UAE,Ajman,Online,Female,4.0
SL-03988,Arabic tea,6.59,68,448.12,10,403.31,2025-02-18,UAE,Sharjah,Online,Female,4.2
SL-03989,Masala chai,5.99,6,35.94,30,25.16,2025-10-15,UAE,Sharjah,Cafe,Male,3.9
SL-03990,Laban,3.32,35,116.2,20,92.96,2023-10-14,UAE,Ras Al Khaimah,Supermarket,Female,1.8
SL-03991,Laban,4.6,37,170.2,25,127.65,2020-04-19,UAE,Dubai,Convenience Store,Male,2.1
SL-03992,Laban,5.47,72,393.84,15,334.76,2023-07-23,UAE,Abu Dhabi,Hypermarket,Male,4.1
SL-03993,Soft drinks,5.9,95,560.5,20,448.4,2020-08-20,UAE,Dubai,Supermarket,Female,1.4
SL-03994,Arabic coffee,10.18,89,906.02,30,634.21,2025-09-26,UAE,Dubai,Cafe,Male,3.7
SL-03995,Laban,5.22,94,490.68,10,441.61,2024-01-02,UAE,Ras Al Khaimah,Hypermarket,Female,1.3
SL-03996,Arabic tea,4.88,16,78.08,20,62.46,2022-03-24,UAE,Fujairah,Hypermarket,Male,3.6
SL-03997,Arabic coffee,7.75,69,534.75,0,534.75,2024-09-10,UAE,Umm Al Quwain,Supermarket,Female,1.6
SL-03998,Masala chai,3.77,79,297.83,15,253.16,2023-04-29,UAE,Fujairah,Hypermarket,Male,4.4
SL-03999,Laban,6.3,74,466.2,20,372.96,2021-02-21,UAE,Umm Al Quwain,Online,Female,3.2
SL-04000,Arabic coffee,11.1,9,99.9,30,69.93,2023-02-21,UAE,Umm Al Quwain,Convenience Store,Male,3.7
SL-04001,Juice,5.83,1,5.83,10,5.25,2021-02-28,UAE,Abu Dhabi,Cafe,Male,2.8
SL-04002,Juice,8.33,33,274.89,25,206.17,2025-02-19,UAE,Ajman,Hypermarket,Male,2.7
SL-04003,Soft drinks,4.0,69,276.0,0,276.0,2022-01-11,UAE,Umm Al Quwain,Convenience Store,Male,1.6
SL-04004,Juice,6.68,55,367.4,20,293.92,2025-11-19,UAE,Ras Al Khaimah,Cafe,Female,2.8
SL-04005,Juice,9.64,43,414.52,10,373.07,2023-04-22,UAE,Sharjah,Convenience Store,Female,4.5
SL-04006,Camel milk,10.83,1,10.83,0,10.83,2022-05-22,UAE,Ras Al Khaimah,Hypermarket,Female,3.3
SL-04007,Juice,9.97,1,9.97,25,7.48,2023-09-25,UAE,Sharjah,Cafe,Male,3.8
SL-04008,Arabic coffee,14.91,90,1341.9,20,1073.52,2020-04-21,UAE,Abu Dhabi,Convenience Store,Male,2.0
SL-04009,Camel milk,9.84,36,354.24,30,247.97,2022-09-19,UAE,Ras Al Khaimah,Convenience Store,Female,2.9
SL-04010,Juice,8.31,86,714.66,10,643.19,2024-01-15,UAE,Ajman,Supermarket,Female,1.3
SL-04011,Juice,7.33,52,381.16,5,362.1,2020-09-11,UAE,Fujairah,Hypermarket,Female,2.0
SL-04012,Arabic tea,4.33,85,368.05,15,312.84,2023-07-18,UAE,Sharjah,Cafe,Male,1.1
SL-04013,Soft drinks,2.41,5,12.05,5,11.45,2022-09-15,UAE,Fujairah,Hypermarket,Male,4.7
SL-04014,Soft drinks,2.21,57,125.97,25,94.48,2021-10-25,UAE,Abu Dhabi,Online,Male,2.7
SL-04015,Masala chai,4.49,46,206.54,15,175.56,2020-11-09,UAE,Abu Dhabi,Supermarket,Female,1.4
SL-04016,Soft drinks,4.17,2,8.34,15,7.09,2020-07-13,UAE,Ras Al Khaimah,Hypermarket,Female,3.0
SL-04017,Juice,6.5,41,266.5,25,199.88,2025-10-04,UAE,Sharjah,Convenience Store,Female,3.0
SL-04018,Juice,6.26,46,287.96,15,244.77,2021-11-07,UAE,Sharjah,Convenience Store,Male,4.7
SL-04019,Arabic coffee,13.55,88,1192.4,20,953.92,2025-11-13,UAE,Abu Dhabi,Convenience Store,Male,4.8
SL-04020,Arabic coffee,10.4,56,582.4,20,465.92,2024-05-16,UAE,Dubai,Convenience Store,Female,3.5
SL-04021,Laban,6.69,78,521.82,20,417.46,2021-10-02,UAE,Umm Al Quwain,Convenience Store,Male,3.0
SL-04022,Arabic coffee,13.41,37,496.17,15,421.74,2022-06-21,UAE,Dubai,Convenience Store,Male,2.0
SL-04023,Arabic tea,5.37,79,424.23,20,339.38,2021-11-17,UAE,Ras Al Khaimah,Online,Male,3.9
SL-04024,Soft drinks,4.98,3,14.94,5,14.19,2023-04-15,UAE,Umm Al Quwain,Online,Female,3.1
SL-04025,Soft drinks,5.15,96,494.4,15,420.24,2023-10-16,UAE,Ras Al Khaimah,Online,Male,4.8
SL-04026,Soft drinks,3.88,68,263.84,15,224.26,2021-09-04,UAE,Fujairah,Online,Other,3.9
SL-04027,Camel milk,14.07,62,872.34,15,741.49,2020-11-23,UAE,Ras Al Khaimah,Hypermarket,Female,2.8
SL-04028,Arabic coffee,5.07,24,121.68,25,91.26,2023-11-22,UAE,Ras Al Khaimah,Hypermarket,Female,2.1
SL-04029,Arabic tea,6.35,97,615.95,25,461.96,2024-10-07,UAE,Fujairah,Convenience Store,Male,2.4
SL-04030,Soft drinks,2.77,84,232.68,5,221.05,2020-05-29,UAE,Umm Al Quwain,Online,Female,3.9
SL-04031,Camel milk,11.06,28,309.68,10,278.71,2020-09-06,UAE,Ras Al Khaimah,Convenience Store,Female,2.9
SL-04032,Soft drinks,5.1,29,147.9,25,110.92,2025-01-09,UAE,Fujairah,Hypermarket,Male,2.4
SL-04033,Camel milk,11.75,21,246.75,30,172.72,2023-09-18,UAE,Sharjah,Supermarket,Female,4.9
SL-04034,Masala chai,4.69,53,248.57,20,198.86,2025-02-19,UAE,Ras Al Khaimah,Hypermarket,Other,4.2
SL-04035,Arabic coffee,5.39,14,75.46,0,75.46,2020-10-10,UAE,Ajman,Online,Female,3.1
SL-04036,Masala chai,6.94,54,374.76,25,281.07,2022-08-11,UAE,Umm Al Quwain,Convenience Store,Male,3.6
SL-04037,Laban,4.56,44,200.64,15,170.54,2025-10-10,UAE,Ras Al Khaimah,Supermarket,Male,4.9
SL-04038,Arabic coffee,14.27,34,485.18,25,363.88,2022-02-06,UAE,Fujairah,Online,Female,1.9
SL-04039,Arabic coffee,6.78,10,67.8,25,50.85,2025-12-29,UAE,Abu Dhabi,Convenience Store,Female,2.3
SL-04040,Juice,9.51,57,542.07,0,542.07,2022-12-08,UAE,Dubai,Online,Female,2.0
SL-04041,Masala chai,5.91,76,449.16,25,336.87,2020-05-10,UAE,Umm Al Quwain,Convenience Store,Female,2.7
SL-04042,Juice,6.48,82,531.36,20,425.09,2020-07-12,UAE,Ras Al Khaimah,Convenience Store,Male,1.3
SL-04043,Soft drinks,5.44,32,174.08,20,139.26,2025-08-28,UAE,Ras Al Khaimah,Supermarket,Female,2.0
SL-04044,Juice,4.55,98,445.9,15,379.01,2020-08-06,UAE,Abu Dhabi,Cafe,Male,2.4
SL-04045,Masala chai,7.46,71,529.66,30,370.76,2021-04-24,UAE,Dubai,Supermarket,Female,1.1
SL-04046,Masala chai,7.09,27,191.43,15,162.72,2021-06-13,UAE,Sharjah,Hypermarket,Male,2.8
SL-04047,Arabic coffee,11.56,63,728.28,5,691.87,2024-04-09,UAE,Ras Al Khaimah,Online,Male,2.3
SL-04048,Masala chai,6.04,85,513.4,20,410.72,2023-04-26,UAE,Sharjah,Online,Female,3.3
SL-04049,Masala chai,7.8,44,343.2,20,274.56,2020-04-14,UAE,Sharjah,Cafe,Female,4.9
SL-04050,Masala chai,4.62,84,388.08,5,368.68,2020-12-05,UAE,Fujairah,Online,Male,3.8
SL-04051,Juice,4.69,66,309.54,10,278.59,2023-11-14,UAE,Umm Al Quwain,Convenience Store,Female,3.2
SL-04052,Soft drinks,4.76,17,80.92,25,60.69,2025-01-30,UAE,Umm Al Quwain,Convenience Store,Male,4.7
SL-04053,Arabic coffee,12.74,83,1057.42,20,845.94,2020-10-01,UAE,Abu Dhabi,Supermarket,Male,2.3
SL-04054,Laban,5.52,24,132.48,0,132.48,2023-08-02,UAE,Sharjah,Convenience Store,Female,3.8
SL-04055,Soft drinks,2.24,27,60.48,0,60.48,2022-12-09,UAE,Umm Al Quwain,Hypermarket,Male,2.5
SL-04056,Juice,5.21,66,343.86,25,257.89,2022-02-11,UAE,Umm Al Quwain,Cafe,Male,4.8
SL-04057,Arabic tea,5.64,88,496.32,30,347.42,2021-11-21,UAE,Abu Dhabi,Hypermarket,Female,1.4
SL-04058,Arabic coffee,14.92,37,552.04,0,552.04,2024-11-22,UAE,Fujairah,Hypermarket,Female,5.0
SL-04059,Soft drinks,3.16,3,9.48,20,7.58,2020-06-07,UAE,Sharjah,Supermarket,Male,3.9
SL-04060,Masala chai,6.59,85,560.15,5,532.14,2020-09-07,UAE,Sharjah,Online,Female,3.3
SL-04061,Arabic coffee,5.27,62,326.74,20,261.39,2022-08-27,UAE,Sharjah,Supermarket,Male,4.6
SL-04062,Soft drinks,3.3,53,174.9,0,174.9,2021-04-11,UAE,Dubai,Cafe,Female,1.3
SL-04063,Soft drinks,5.2,95,494.0,25,370.5,2025-04-21,UAE,Abu Dhabi,Convenience Store,Female,3.8
SL-04064,Camel milk,10.43,77,803.11,30,562.18,2025-03-06,UAE,Fujairah,Cafe,Male,1.7
SL-04065,Juice,7.28,12,87.36,5,82.99,2021-04-22,UAE,Ajman,Hypermarket,Male,1.5
SL-04066,Soft drinks,2.1,22,46.2,20,36.96,2020-06-10,UAE,Dubai,Hypermarket,Female,5.0
SL-04067,Camel milk,11.48,40,459.2,20,367.36,2020-07-26,UAE,Dubai,Hypermarket,Female,4.8
SL-04068,Laban,5.18,68,352.24,25,264.18,2024-01-16,UAE,Dubai,Cafe,Male,2.6
SL-04069,Soft drinks,2.75,74,203.5,0,203.5,2021-09-23,UAE,Fujairah,Cafe,Female,1.1
SL-04070,Camel milk,16.05,25,401.25,10,361.13,2021-01-20,UAE,Ajman,Cafe,Female,3.8
SL-04071,Juice,9.75,30,292.5,30,204.75,2020-10-10,UAE,Ajman,Online,Male,5.0
SL-04072,Juice,4.51,84,378.84,5,359.9,2021-04-16,UAE,Fujairah,Cafe,Female,1.4
SL-04073,Laban,6.17,62,382.54,10,344.29,2022-09-06,UAE,Dubai,Convenience Store,Female,1.1
SL-04074,Arabic coffee,7.06,21,148.26,0,148.26,2024-02-15,UAE,Umm Al Quwain,Hypermarket,Male,4.2
SL-04075,Juice,4.17,64,266.88,0,266.88,2020-08-25,UAE,Sharjah,Cafe,Male,2.6
SL-04076,Arabic tea,5.58,59,329.22,10,296.3,2025-02-24,UAE,Umm Al Quwain,Hypermarket,Male,4.4
SL-04077,Soft drinks,2.9,49,142.1,30,99.47,2022-03-13,UAE,Fujairah,Hypermarket,Male,1.1
